map_name,scenario,threads,mapsize,pinning,n_samples,ops_per_sec_mean,ops_per_sec_std,ops_per_sec_se,ops_per_sec_ci95_low,ops_per_sec_ci95_high,latency_mean_ns,latency_std_ns,latency_ci95_low,latency_ci95_high,p50_latency_ns,p90_latency_ns,p95_latency_ns,p99_latency_ns,peak_rss_kb,bytes_per_entry
parallel-hashmap,read_majority_95,4,1000000,spread,40,118033792.46,1309901.30,207113.58,117627849.85,118439735.08,59.69,1.45,59.24,60.14,54,102,141,230,38692,39.62
parallel-hashmap,read_majority_95,4,100000,compact,40,127966535.66,1632967.80,258194.88,127460473.69,128472597.62,54.13,1.37,53.71,54.56,51,90,123,187,6052,61.97
parallel-hashmap,read_majority_95,4,100000,spread,40,123421759.61,407622.47,64450.77,123295436.10,123548083.12,60.02,1.42,59.58,60.46,60,94,131,188,6048,61.93
parallel-hashmap,read_majority_95,8,10000000,compact,40,107251787.91,1370855.12,216751.23,106826955.51,107676620.32,103.25,5.62,101.51,105.00,66,200,291,528,282412,28.92
parallel-hashmap,read_majority_95,8,10000000,spread,40,109751363.19,1359666.61,214982.17,109329998.14,110172728.24,99.88,5.62,98.14,101.62,64,199,288,499,282408,28.92
parallel-hashmap,read_majority_95,8,1000000,compact,40,119003357.20,1413096.36,223430.15,118565434.10,119441280.30,91.98,3.72,90.82,93.13,63,173,232,404,38700,39.63
parallel-hashmap,read_majority_95,8,1000000,spread,40,119444781.44,1167411.96,184584.04,119082996.73,119806566.16,91.42,3.00,90.49,92.35,63,169,230,404,38696,39.62
parallel-hashmap,read_majority_95,8,100000,compact,40,120681945.74,975433.48,154229.58,120379655.77,120984235.70,92.22,2.53,91.44,93.01,67,170,224,394,6056,62.01
parallel-hashmap,read_majority_95,8,100000,spread,40,118326818.43,1077794.82,170414.32,117992806.36,118660830.51,96.93,3.30,95.91,97.95,71,176,227,396,6056,62.01
parallel-hashmap,read_majority_99,16,10000000,compact,40,87678042.71,826474.08,130677.03,87421915.73,87934169.68,205.05,14.13,200.67,209.43,78,350,672,2376,282424,28.92
parallel-hashmap,read_majority_99,16,10000000,spread,40,95871580.83,591481.12,93521.38,95688278.93,96054882.72,186.25,12.88,182.25,190.24,82,350,605,1722,282404,28.92
parallel-hashmap,read_majority_99,16,1000000,compact,40,68937323.06,458950.77,72566.49,68795092.74,69079553.37,234.27,22.71,227.23,241.30,71,348,893,3148,38696,39.62
parallel-hashmap,read_majority_99,16,1000000,spread,40,68841223.79,571879.69,90422.12,68663996.44,69018451.14,242.73,26.04,234.66,250.80,72,372,900,3354,38692,39.62
parallel-hashmap,read_majority_99,16,100000,compact,40,88572366.84,810432.13,128140.57,88321211.32,88823522.36,203.21,18.04,197.62,208.80,79,356,699,2324,6056,62.01
parallel-hashmap,read_majority_99,16,100000,spread,40,68759564.38,436622.54,69036.09,68624253.65,68894875.11,246.67,29.10,237.65,255.68,72,382,950,3417,6060,62.05
parallel-hashmap,read_majority_99,1,10000000,compact,40,148243798.41,598456.06,94624.21,148058334.95,148429261.86,23.03,0.51,22.88,23.19,22,22,22,49,282368,28.91
parallel-hashmap,read_majority_99,1,10000000,spread,40,152077489.58,584241.15,92376.64,151896431.37,152258547.79,23.01,0.69,22.79,23.22,22,22,22,44,282368,28.91
parallel-hashmap,read_majority_99,1,1000000,compact,40,170690500.07,2082394.28,329255.45,170045159.40,171335840.74,22.24,0.39,22.12,22.36,22,22,22,44,38656,39.58
parallel-hashmap,read_majority_99,1,1000000,spread,40,170755378.70,613788.64,97048.50,170565163.64,170945593.77,22.24,0.28,22.16,22.33,22,22,23,43,38660,39.59
parallel-hashmap,read_majority_99,1,100000,compact,40,180273717.16,1063293.96,168121.54,179944198.95,180603235.38,22.18,1.09,21.84,22.51,22,22,23,42,6016,61.60
parallel-hashmap,read_majority_99,1,100000,spread,40,180639042.26,547377.25,86547.94,180469408.30,180808676.23,22.47,2.19,21.79,23.15,22,22,23,34,6012,61.56
parallel-hashmap,read_majority_99,2,10000000,compact,40,157510305.12,914680.83,144623.74,157226842.59,157793767.65,30.23,0.71,30.01,30.45,28,31,32,140,282392,28.92
parallel-hashmap,read_majority_99,2,10000000,spread,40,157925625.71,700643.86,110781.52,157708493.93,158142757.49,30.45,1.41,30.02,30.89,28,31,32,140,282392,28.92
parallel-hashmap,read_majority_99,2,1000000,compact,40,172004311.51,11128007.10,1759492.41,168555706.38,175452916.64,29.42,2.85,28.53,30.30,28,31,32,75,38752,39.68
parallel-hashmap,read_majority_99,2,1000000,spread,40,174512864.62,677387.80,107104.42,174302939.96,174722789.27,29.12,0.35,29.01,29.23,28,31,32,75,38664,39.59
parallel-hashmap,read_majority_99,2,100000,compact,40,182033731.58,1180977.83,186728.99,181667742.76,182399720.40,28.67,0.39,28.55,28.80,29,31,32,52,6036,61.81
parallel-hashmap,read_majority_99,2,100000,spread,40,182748536.67,385552.42,60961.19,182629052.74,182868020.61,28.56,0.55,28.39,28.73,28,31,32,52,6036,61.81
parallel-hashmap,read_majority_99,4,10000000,compact,40,127303154.01,810829.54,128203.41,127051875.34,127554432.69,56.54,2.59,55.74,57.35,53,84,122,212,282408,28.92
parallel-hashmap,read_majority_99,4,10000000,spread,40,125214778.53,2089502.02,330379.28,124567235.14,125862321.91,58.21,1.63,57.70,58.72,58,85,126,222,282404,28.92
parallel-hashmap,read_majority_99,4,1000000,compact,40,128761130.71,3153344.97,498587.62,127783898.98,129738362.44,57.67,2.78,56.81,58.53,57,86,118,176,38676,39.60
parallel-hashmap,read_majority_99,4,1000000,spread,40,130657241.24,1328131.58,209996.04,130245649.00,131068833.49,56.90,1.53,56.43,57.38,57,84,116,177,38696,39.62
parallel-hashmap,read_majority_99,4,100000,compact,40,131400216.09,1598211.44,252699.42,130904925.24,131895506.95,56.40,1.27,56.01,56.80,55,86,115,169,6052,61.97
parallel-hashmap,read_majority_99,4,100000,spread,40,131169591.08,2283173.24,361001.39,130462028.36,131877153.79,56.95,1.78,56.40,57.50,55,87,114,172,6048,61.93
parallel-hashmap,read_majority_99,8,10000000,compact,40,128754902.21,1397776.53,221007.87,128321726.78,129188077.65,89.80,3.24,88.80,90.80,67,158,207,372,282412,28.92
parallel-hashmap,read_majority_99,8,10000000,spread,40,129458087.77,1110696.51,175616.54,129113879.36,129802296.19,85.90,3.79,84.72,87.07,63,156,210,354,282412,28.92
parallel-hashmap,read_majority_99,8,1000000,compact,40,133616159.19,1161063.77,183580.30,133256341.80,133975976.58,84.67,2.75,83.82,85.52,63,153,199,335,38696,39.62
parallel-hashmap,read_majority_99,8,1000000,spread,40,134999785.81,1494303.12,236270.07,134536696.47,135462875.14,86.54,2.74,85.69,87.39,67,153,189,310,38692,39.62
parallel-hashmap,read_majority_99,8,100000,compact,40,131389544.76,1775228.79,280688.32,130839395.65,131939693.86,87.88,3.63,86.76,89.01,68,157,197,323,6052,61.97
parallel-hashmap,read_majority_99,8,100000,spread,40,127525801.01,1185133.99,187386.14,127158524.18,127893077.84,91.60,3.20,90.61,92.59,70,160,201,338,6056,62.01
parallel-hashmap,read_only,16,10000000,compact,40,66030132.12,481394.00,76115.07,65880946.57,66179317.66,238.14,20.90,231.66,244.61,70,354,835,3351,282408,28.92
parallel-hashmap,read_only,16,10000000,spread,40,92084885.66,3337913.68,527770.49,91050455.49,93119315.82,184.84,14.56,180.33,189.35,80,342,615,1849,282404,28.92
parallel-hashmap,read_only,16,1000000,compact,40,82851887.05,830048.25,131242.15,82594652.43,83109121.67,207.65,20.29,201.36,213.93,78,342,659,2472,38696,39.62
parallel-hashmap,read_only,16,1000000,spread,40,85269494.15,635821.63,100532.23,85072450.99,85466537.32,205.16,11.89,201.47,208.84,80,366,737,2364,38696,39.62
parallel-hashmap,read_only,16,100000,compact,40,65554446.12,392684.07,62088.80,65432752.07,65676140.17,259.03,19.18,253.09,264.98,72,383,977,3817,6056,62.01
parallel-hashmap,read_only,16,100000,spread,40,79803246.29,654472.71,103481.22,79600423.09,80006069.48,214.22,13.60,210.01,218.44,79,388,752,2520,6052,61.97
parallel-hashmap,read_only,1,10000000,compact,40,196766144.30,403986.30,63875.84,196640947.65,196891340.95,20.47,0.29,20.38,20.56,20,21,21,22,282356,28.91
parallel-hashmap,read_only,1,10000000,spread,40,196652680.43,612647.27,96868.04,196462819.07,196842541.78,20.37,0.04,20.36,20.38,20,21,21,22,282372,28.91
parallel-hashmap,read_only,1,1000000,compact,40,196594591.20,2173758.25,343701.36,195920936.53,197268245.86,20.47,0.24,20.39,20.54,20,21,21,22,38660,39.59
parallel-hashmap,read_only,1,1000000,spread,40,197116242.33,360230.37,56957.42,197004605.78,197227878.87,20.41,0.05,20.39,20.42,20,21,21,22,38656,39.58
parallel-hashmap,read_only,1,100000,compact,40,194550610.84,3255440.76,514730.38,193541739.30,195559482.39,20.73,1.05,20.41,21.06,20,21,22,25,5996,61.40
parallel-hashmap,read_only,1,100000,spread,40,195032903.12,3361606.59,531516.67,193991130.44,196074675.79,20.49,0.11,20.46,20.53,20,21,22,25,6016,61.60
parallel-hashmap,read_only,2,10000000,compact,40,191902343.26,795012.10,125702.45,191655966.46,192148720.06,26.89,6.78,24.79,29.00,24,28,29,77,282388,28.92
parallel-hashmap,read_only,2,10000000,spread,40,191999556.54,412445.15,65213.30,191871738.46,192127374.61,25.62,0.23,25.55,25.69,24,28,29,77,282448,28.92
parallel-hashmap,read_only,2,1000000,compact,40,192237854.06,270070.69,42701.93,192154158.28,192321549.83,25.69,0.32,25.59,25.79,24,28,29,77,38676,39.60
parallel-hashmap,read_only,2,1000000,spread,40,192160732.89,587722.04,92927.01,191978595.95,192342869.84,25.70,0.36,25.59,25.81,24,28,29,77,38680,39.61
parallel-hashmap,read_only,2,100000,compact,40,190770950.05,700446.80,110750.36,190553879.34,190988020.76,25.96,0.81,25.71,26.21,24,28,29,77,6040,61.85
parallel-hashmap,read_only,2,100000,spread,40,190251880.64,1044372.58,165129.80,189928226.22,190575535.06,26.22,1.96,25.61,26.83,24,28,29,77,6036,61.81
parallel-hashmap,read_only,4,10000000,compact,40,129465147.99,1569881.95,248220.13,128978636.54,129951659.45,53.28,1.13,52.93,53.64,53,83,109,154,282404,28.92
parallel-hashmap,read_only,4,10000000,spread,40,128457234.44,506820.45,80135.35,128300169.16,128614299.73,53.48,1.77,52.93,54.02,52,84,109,162,282384,28.92
parallel-hashmap,read_only,4,1000000,compact,40,129373901.62,658142.41,104061.45,129169941.17,129577862.07,53.80,1.13,53.45,54.15,53,84,110,156,38696,39.62
parallel-hashmap,read_only,4,1000000,spread,40,122316499.26,6819165.29,1078204.70,120203218.04,124429780.47,56.49,2.86,55.60,57.38,57,85,117,159,38676,39.60
parallel-hashmap,read_only,4,100000,compact,40,120403562.91,1326034.77,209664.51,119992620.47,120814505.34,56.78,1.36,56.36,57.20,58,85,119,162,6052,61.97
parallel-hashmap,read_only,4,100000,spread,40,123675005.20,2580162.58,407959.52,122875404.53,124474605.86,56.56,1.27,56.16,56.95,58,83,116,156,6044,61.89
parallel-hashmap,read_only,8,10000000,compact,40,132351958.41,605437.76,95728.11,132164331.30,132539585.51,81.18,1.87,80.59,81.76,64,144,181,288,282408,28.92
parallel-hashmap,read_only,8,10000000,spread,40,129212700.92,714220.14,112928.12,128991361.80,129434040.03,82.13,2.18,81.46,82.81,63,145,183,300,282408,28.92
parallel-hashmap,read_only,8,1000000,compact,40,124780785.75,943212.60,149135.01,124488481.13,125073090.36,84.32,2.16,83.65,85.00,64,149,189,324,38700,39.63
parallel-hashmap,read_only,8,1000000,spread,40,131405900.20,1025891.17,162207.64,131087973.23,131723827.16,82.33,2.41,81.58,83.08,64,145,181,294,38692,39.62
parallel-hashmap,read_only,8,100000,compact,40,124068528.26,934371.93,147737.17,123778963.40,124358093.12,84.10,2.60,83.30,84.91,63,154,200,324,6040,61.85
parallel-hashmap,read_only,8,100000,spread,40,122801946.48,2045176.48,323370.79,122168139.72,123435753.24,85.44,3.73,84.28,86.59,63,156,200,338,6040,61.85
parallel-hashmap,resize_stress,16,10000000,compact,40,2387344.04,191259.48,30240.78,2328072.11,2446615.97,5097.93,8090.73,2590.59,7605.27,97,402,1273,25829,106334,101.75
parallel-hashmap,resize_stress,16,10000000,spread,40,2391797.49,165011.86,26090.67,2340659.78,2442935.19,7783.88,9882.13,4721.38,10846.38,106,582,2762,28410,105308,106.39
parallel-hashmap,resize_stress,16,1000000,compact,40,2422444.29,205920.30,32558.86,2358628.92,2486259.65,7603.55,9032.30,4804.41,10402.69,97,398,1269,26924,104120,101.44
parallel-hashmap,resize_stress,16,1000000,spread,40,2340920.56,186843.32,29542.52,2283017.21,2398823.90,5216.89,7301.69,2954.07,7479.71,99,442,1648,27634,113644,103.55
parallel-hashmap,resize_stress,16,100000,compact,40,2365886.58,166060.47,26256.47,2314423.90,2417349.25,5317.76,7757.60,2913.65,7721.87,101,447,1338,24062,98968,95.94
parallel-hashmap,resize_stress,16,100000,spread,40,2456973.03,191443.12,30269.81,2397644.20,2516301.87,4821.16,5068.48,3250.42,6391.89,100,459,1930,28669,106172,101.66
parallel-hashmap,resize_stress,1,10000000,compact,40,35308441.74,1648846.40,260705.51,34797458.95,35819424.54,35.47,2.78,34.61,36.33,32,49,54,115,43524,44.57
parallel-hashmap,resize_stress,1,10000000,spread,40,35201203.39,1668150.94,263757.82,34684238.05,35718168.72,35.28,1.30,34.87,35.68,32,49,54,116,43528,44.57
parallel-hashmap,resize_stress,1,1000000,compact,40,35147054.20,1611840.35,254854.34,34647539.70,35646568.70,35.52,1.62,35.02,36.02,32,49,55,117,43508,44.55
parallel-hashmap,resize_stress,1,1000000,spread,40,35297191.89,1687166.69,266764.48,34774333.52,35820050.27,35.52,1.22,35.15,35.90,32,49,55,118,43524,44.57
parallel-hashmap,resize_stress,1,100000,compact,40,35306814.03,1684635.33,266364.23,34784740.14,35828887.93,35.47,1.40,35.03,35.90,32,49,55,117,43520,44.56
parallel-hashmap,resize_stress,1,100000,spread,40,35314719.87,1704839.41,269558.78,34786384.66,35843055.07,35.42,1.72,34.89,35.95,32,49,55,118,43528,44.57
parallel-hashmap,resize_stress,2,10000000,compact,40,32890363.89,1953739.02,308913.26,32284893.90,33495833.89,122.10,248.62,45.06,199.15,39,65,82,146,53538,51.06
parallel-hashmap,resize_stress,2,10000000,spread,40,32894896.55,2035251.23,321801.47,32264165.66,33525627.44,117.69,215.38,50.94,184.43,38,65,82,148,55528,51.52
parallel-hashmap,resize_stress,2,1000000,compact,40,32670415.67,1808462.83,285943.08,32109967.23,33230864.11,120.29,198.84,58.67,181.91,39,64,82,146,51320,50.22
parallel-hashmap,resize_stress,2,1000000,spread,40,32754546.27,1807821.05,285841.61,32194296.72,33314795.82,108.92,149.25,62.67,155.17,39,64,82,147,54508,52.46
parallel-hashmap,resize_stress,2,100000,compact,40,32991302.99,1750144.79,276722.19,32448927.50,33533678.48,76.38,85.60,49.85,102.90,38,64,82,148,52740,50.68
parallel-hashmap,resize_stress,2,100000,spread,40,32603307.56,1946448.23,307760.49,32000097.00,33206518.11,73.58,75.61,50.15,97.02,39,66,84,147,53792,51.73
parallel-hashmap,resize_stress,4,10000000,compact,40,13305727.36,752020.14,118904.82,13072673.91,13538780.82,324.37,575.41,146.05,502.70,97,227,303,528,60048,59.16
parallel-hashmap,resize_stress,4,10000000,spread,40,13363022.10,784539.34,124046.56,13119890.84,13606153.36,287.25,397.71,163.99,410.50,96,225,293,518,59408,55.22
parallel-hashmap,resize_stress,4,1000000,compact,40,11906727.67,1038046.90,164129.63,11585033.60,12228421.73,259.63,367.03,145.89,373.37,93,212,273,461,58324,57.05
parallel-hashmap,resize_stress,4,1000000,spread,40,12027462.77,1051470.95,166252.15,11701608.55,12353316.99,539.26,1281.25,142.19,936.32,90,209,270,459,55936,55.26
parallel-hashmap,resize_stress,4,100000,compact,40,12801103.39,877233.92,138702.86,12529245.79,13072961.00,336.42,537.23,169.93,502.91,94,220,285,492,62748,59.59
parallel-hashmap,resize_stress,4,100000,spread,40,12476515.65,1066114.12,168567.44,12146123.46,12806907.84,351.60,531.34,186.94,516.26,92,209,273,463,61008,55.91
parallel-hashmap,resize_stress,8,10000000,compact,40,3188996.06,375766.65,59413.92,3072544.77,3305447.35,2489.70,6030.21,620.92,4358.48,144,537,878,2653,73744,65.22
parallel-hashmap,resize_stress,8,10000000,spread,40,3624377.11,371402.03,58723.82,3509278.43,3739475.79,2082.51,3880.74,879.85,3285.16,148,536,876,2424,71480,67.05
parallel-hashmap,resize_stress,8,1000000,compact,40,3392371.00,375945.26,59442.16,3275864.36,3508877.64,1475.78,3436.69,410.74,2540.82,136,499,876,2622,67278,65.97
parallel-hashmap,resize_stress,8,1000000,spread,40,3354460.01,537030.28,84911.94,3188032.60,3520887.42,1656.91,3072.79,704.64,2609.17,133,484,854,2814,73952,67.21
parallel-hashmap,resize_stress,8,100000,compact,40,3442710.39,427439.54,67584.13,3310245.50,3575175.27,3893.16,9347.41,996.37,6789.95,134,476,842,2484,69876,65.92
parallel-hashmap,resize_stress,8,100000,spread,40,3992480.35,457928.34,72404.83,3850566.89,4134393.81,2246.91,4702.69,789.54,3704.29,150,528,858,2140,67896,67.19
parallel-hashmap,sequential_keys,16,10000000,compact,40,12941141.95,136879.88,21642.61,12898722.43,12983561.46,8913.01,966.08,8613.62,9212.40,120,650,4159,131498,282408,289.19
parallel-hashmap,sequential_keys,16,10000000,spread,40,11906187.96,273118.46,43183.82,11821547.67,11990828.25,9149.56,949.11,8855.43,9443.70,120,730,5612,234000,282392,289.17
parallel-hashmap,sequential_keys,16,1000000,compact,40,13023507.44,411533.23,65069.12,12895971.97,13151042.91,994.24,251.90,916.18,1072.31,97,464,2010,22000,38696,39.62
parallel-hashmap,sequential_keys,16,1000000,spread,40,14495548.20,253964.64,40155.33,14416843.74,14574252.65,1015.92,197.35,954.76,1077.08,98,527,2824,22312,38680,39.61
parallel-hashmap,sequential_keys,16,100000,compact,40,2644704.30,199447.29,31535.39,2582894.95,2706513.66,3937.04,6112.12,2042.87,5831.20,95,385,1148,23078,108208,102.59
parallel-hashmap,sequential_keys,16,100000,spread,40,2570374.46,243158.23,38446.69,2495018.95,2645729.98,5133.48,7100.67,2932.96,7334.01,98,420,1810,24999,103476,99.45
parallel-hashmap,sequential_keys,1,10000000,compact,40,19659397.38,134298.90,21234.52,19617777.72,19701017.04,75.07,1.80,74.51,75.63,43,128,141,382,282368,289.14
parallel-hashmap,sequential_keys,1,10000000,spread,40,19486644.66,72738.52,11500.97,19464102.76,19509186.57,74.05,1.86,73.47,74.63,41,127,142,419,282364,289.14
parallel-hashmap,sequential_keys,1,1000000,compact,40,43318176.91,372016.15,58820.92,43202887.91,43433465.91,51.45,2.03,50.82,52.08,42,59,69,154,38656,39.58
parallel-hashmap,sequential_keys,1,1000000,spread,40,43154020.17,475195.44,75135.00,43006755.58,43301284.76,53.99,11.45,50.44,57.54,42,59,69,167,38656,39.58
parallel-hashmap,sequential_keys,1,100000,compact,40,35577960.15,1742923.83,275580.45,35037822.46,36118097.84,35.71,5.56,33.99,37.43,30,48,54,121,46256,47.37
parallel-hashmap,sequential_keys,1,100000,spread,40,35564991.60,1737378.22,274703.62,35026572.51,36103410.69,35.40,1.27,35.01,35.79,31,49,54,122,46248,47.36
parallel-hashmap,sequential_keys,2,10000000,compact,40,22366837.03,134826.95,21318.01,22325053.73,22408620.34,338.48,13.01,334.45,342.52,51,150,176,446,282392,289.17
parallel-hashmap,sequential_keys,2,10000000,spread,40,22286540.98,144589.47,22861.60,22241732.24,22331349.72,355.12,13.44,350.96,359.29,50,147,172,522,282388,289.17
parallel-hashmap,sequential_keys,2,1000000,compact,40,49864769.41,437308.34,69144.52,49729246.15,50000292.67,66.41,2.27,65.71,67.11,49,76,96,192,38680,39.61
parallel-hashmap,sequential_keys,2,1000000,spread,40,48950526.02,2930450.19,463344.86,48042370.10,49858681.94,66.82,6.28,64.87,68.76,49,78,100,190,38680,39.61
parallel-hashmap,sequential_keys,2,100000,compact,40,33270892.48,1713349.42,270904.33,32739919.99,33801864.96,85.31,157.51,36.49,134.12,39,65,83,147,56564,54.44
parallel-hashmap,sequential_keys,2,100000,spread,40,33623522.49,2105937.96,332978.03,32970885.56,34276159.43,72.01,71.68,49.80,94.22,39,67,87,152,55652,52.23
parallel-hashmap,sequential_keys,4,10000000,compact,40,23712875.27,146209.43,23117.74,23667564.50,23758186.04,1029.97,39.19,1017.82,1042.11,116,258,360,1210,282404,289.18
parallel-hashmap,sequential_keys,4,10000000,spread,40,23935572.38,1007481.02,159296.74,23623350.78,24247793.98,1021.05,44.24,1007.34,1034.76,115,255,348,1180,282400,289.18
parallel-hashmap,sequential_keys,4,1000000,compact,40,38707055.69,159042.14,25146.77,38657768.02,38756343.36,147.89,8.57,145.23,150.55,97,229,306,916,38692,39.62
parallel-hashmap,sequential_keys,4,1000000,spread,40,36987373.81,571442.21,90352.95,36810282.03,37164465.58,152.69,5.63,150.94,154.43,102,245,330,1020,38692,39.62
parallel-hashmap,sequential_keys,4,100000,compact,40,12145651.11,1343572.00,212437.39,11729273.83,12562028.38,231.44,326.50,130.25,332.62,91,208,267,461,60574,59.38
parallel-hashmap,sequential_keys,4,100000,spread,40,12858348.29,928701.72,146840.63,12570540.64,13146155.93,283.60,565.48,108.36,458.84,91,208,270,460,59628,56.86
parallel-hashmap,sequential_keys,8,10000000,compact,40,24405460.24,314440.43,49717.40,24308014.14,24502906.34,3191.47,221.99,3122.67,3260.27,161,559,1034,3836,282408,289.19
parallel-hashmap,sequential_keys,8,10000000,spread,40,24698992.51,320080.06,50609.10,24599798.67,24798186.35,3174.95,310.84,3078.62,3271.28,157,551,1048,3609,282404,289.18
parallel-hashmap,sequential_keys,8,1000000,compact,40,30417286.88,272817.20,43136.19,30332739.96,30501833.81,302.68,12.05,298.94,306.41,158,578,971,2682,38700,39.63
parallel-hashmap,sequential_keys,8,1000000,spread,40,31354950.97,516036.82,81592.59,31195029.50,31514872.44,304.57,20.07,298.35,310.79,141,520,997,3343,38692,39.62
parallel-hashmap,sequential_keys,8,100000,compact,40,3952480.23,367872.59,58165.76,3838475.33,4066485.12,1303.61,2856.72,418.30,2188.91,148,518,808,2136,72804,70.88
parallel-hashmap,sequential_keys,8,100000,spread,40,4241610.52,418600.54,66186.56,4111884.87,4371336.18,1743.57,3032.46,803.80,2683.34,153,535,851,2054,70572,67.26
parallel-hashmap,zipfian,16,10000000,compact,40,60396303.69,453350.13,71680.95,60255809.03,60536798.36,249.24,17.41,243.84,254.63,122,404,689,2498,282540,28.93
parallel-hashmap,zipfian,16,10000000,spread,40,49108910.98,642264.14,101550.88,48909871.26,49307950.70,293.39,23.09,286.23,300.54,117,454,870,3470,282548,28.93
parallel-hashmap,zipfian,16,1000000,compact,40,38361241.21,278484.16,44032.21,38274938.07,38447544.34,372.31,42.84,359.04,385.59,110,471,1271,5608,38904,39.84
parallel-hashmap,zipfian,16,1000000,spread,40,46502309.38,428976.03,67827.07,46369368.33,46635250.43,319.45,29.33,310.36,328.54,114,444,1024,4266,38900,39.83
parallel-hashmap,zipfian,16,100000,compact,40,46567197.33,299033.19,47281.30,46474525.99,46659868.68,328.37,25.91,320.34,336.40,114,461,1179,4276,6260,64.10
parallel-hashmap,zipfian,16,100000,spread,40,41173625.34,294276.52,46529.20,41082428.10,41264822.57,373.71,44.44,359.94,387.48,110,492,1410,5323,6264,64.14
parallel-hashmap,zipfian,1,10000000,compact,40,30482862.76,59608.48,9424.93,30464389.90,30501335.62,57.67,1.20,57.30,58.04,50,53,136,222,282568,28.93
parallel-hashmap,zipfian,1,10000000,spread,40,30395231.69,65460.71,10350.25,30374945.21,30415518.17,57.81,2.63,57.00,58.63,50,53,130,220,282568,28.93
parallel-hashmap,zipfian,1,1000000,compact,40,34148480.23,249336.01,39423.48,34071210.20,34225750.26,53.35,1.10,53.01,53.69,50,53,68,143,38884,39.82
parallel-hashmap,zipfian,1,1000000,spread,40,34141360.79,103628.15,16385.05,34109246.09,34173475.48,53.26,0.74,53.03,53.49,50,53,68,144,38856,39.79
parallel-hashmap,zipfian,1,100000,compact,40,35443985.71,256119.77,40496.09,35364613.37,35523358.05,50.82,0.80,50.58,51.07,50,53,56,73,6184,63.32
parallel-hashmap,zipfian,1,100000,spread,40,35395044.22,71665.13,11331.25,35372834.96,35417253.47,50.79,1.14,50.43,51.14,50,53,55,74,6200,63.49
parallel-hashmap,zipfian,2,10000000,compact,40,38096661.99,244558.83,38668.15,38020872.42,38172451.55,70.96,1.71,70.43,71.49,60,79,159,249,282588,28.94
parallel-hashmap,zipfian,2,10000000,spread,40,38201928.61,187547.31,29653.83,38143807.10,38260050.13,70.52,1.59,70.02,71.01,59,78,159,250,282576,28.94
parallel-hashmap,zipfian,2,1000000,compact,40,41468317.24,83977.08,13277.94,41442292.48,41494342.01,66.79,1.38,66.36,67.21,60,78,98,171,38876,39.81
parallel-hashmap,zipfian,2,1000000,spread,40,41248623.02,1333765.17,210886.79,40835284.91,41661961.13,67.31,4.77,65.84,68.79,60,77,97,170,38840,39.77
parallel-hashmap,zipfian,2,100000,compact,40,43084703.35,38842.36,6141.52,43072665.98,43096740.72,64.39,1.28,63.99,64.78,61,76,83,116,6232,63.82
parallel-hashmap,zipfian,2,100000,spread,40,43158233.69,34192.78,5406.35,43147637.24,43168830.14,64.04,1.02,63.72,64.35,61,75,82,115,6220,63.69
parallel-hashmap,zipfian,4,10000000,compact,40,38651124.18,131285.95,20758.13,38610438.25,38691810.12,107.06,2.98,106.13,107.98,89,166,207,350,282600,28.94
parallel-hashmap,zipfian,4,10000000,spread,40,40150233.87,114719.69,18138.78,40114681.87,40185785.87,106.57,4.62,105.13,108.00,90,156,206,351,282608,28.94
parallel-hashmap,zipfian,4,1000000,compact,40,39218269.18,418328.13,66143.49,39088627.95,39347910.41,103.82,2.32,103.10,104.54,92,155,180,250,38852,39.78
parallel-hashmap,zipfian,4,1000000,spread,40,35967389.12,196269.65,31032.96,35906564.53,36028213.72,113.51,4.47,112.12,114.89,105,173,188,266,38832,39.76
parallel-hashmap,zipfian,4,100000,compact,40,43804008.32,311009.97,49174.99,43707625.33,43900391.31,93.52,1.56,93.03,94.00,85,153,174,228,6252,64.02
parallel-hashmap,zipfian,4,100000,spread,40,35152179.30,473373.73,74846.96,35005479.26,35298879.34,114.61,4.18,113.31,115.90,110,176,192,241,6256,64.06
parallel-hashmap,zipfian,8,10000000,compact,40,61805629.52,523770.11,82815.33,61643311.48,61967947.56,132.94,4.29,131.61,134.27,106,215,288,510,282608,28.94
parallel-hashmap,zipfian,8,10000000,spread,40,66758840.19,428499.00,67751.64,66626046.97,66891633.40,126.73,6.23,124.79,128.66,98,204,282,486,282608,28.94
parallel-hashmap,zipfian,8,1000000,compact,40,68838904.36,518931.92,82050.34,68678085.69,68999723.03,123.07,5.37,121.40,124.74,103,178,228,420,38896,39.83
parallel-hashmap,zipfian,8,1000000,spread,40,63135084.14,532713.17,84229.35,62969994.62,63300173.66,130.23,15.20,125.52,134.94,110,190,232,400,38892,39.83
parallel-hashmap,zipfian,8,100000,compact,40,64105421.95,389411.34,61571.34,63984742.12,64226101.78,124.81,2.72,123.96,125.65,111,190,224,367,6216,63.65
parallel-hashmap,zipfian,8,100000,spread,40,68096764.97,773919.67,122367.44,67856924.78,68336605.16,123.43,2.93,122.52,124.34,107,183,221,376,6260,64.10
